"Account: Account Name","Location Name","Location Type","Product Item Number","Product Code","Product Description","Quantity On Hand","Product Price","Actual Quantity On-Hand","Last Modified Date"
"","Sanjeet Kumar -  Inventory","Van","PI-58918","RA0087","Blade_Aluminium_Pearl White_900mm_Renesa+/Renesa Smart_GV3","0.00","599","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-58919","RA0085","Blade_Aluminium_Golden Oak_1400mm_Renesa+/Renesa Smart_GV3","0.00","599","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-58920","B1X0117","Motor_MG_Black","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-61384","EA05401","Power PCB_Renesa Pedestal/Wall/Table_TPW","0.00","300","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-61664","EA03201","PCB Without LED Strip_PCB_GV5","0.00","500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-62620","RA0086","Blade_Aluminium_Pearl White_1400mm_Renesa+/Renesa Smart_GV3","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-62621","A1X0137","Blade_Aluminium_White_1200mm_Ikano_GV5","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-62622","SRMASS0056","Control PCB_Efficio+_Pedestal_TPW","0.00","349","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-62623","A2C0002","Power PCB_Renesa Pedestal Non Swing_TPW","0.00","500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-62624","SRA1X1279","Motor_Gloss Black_1200mm_Ikano_GV5","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-62625","B1X0028","MG 1 Liquidizer jar lid","0.00","500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63270","RA0994","Plastic Rim lock_Efficio+_Pedaestal_TPW","0.00","9","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63271","SA0080","Oscillation Motor_Efficio_Pedeastal_TPW","0.00","199","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63272","B1C0002","MG 1 Interface PCB","0.00","350","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63273","B1C0001","MG 1 Driver PCB","0.00","1000","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63274","RA0962","Blade Locking Nut_Plastic_Efficio+_Pedestal_TPW","0.00","90","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63275","A1X0134","Deactivated - Bottom Body_Plastic_Gloss Black_Ikano_GV5","0.00","220","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63276","A1X0150","Deactivated - Bottom Body Assembly_Gloss White_900mm_Ikano/Efficio Alpha_GV5","0.00","220","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63277","B1X0044","Wet/Dry jar sub asssembly MG1.0","0.00","450","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63278","RA0993","Deactivated - Wall Mount E+_400mm_Oscillation Motor_TPW_400mm_Wall Mount E+_TPW","0.00","199","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63279","SRMASS0157","Main PCB_Efficio_EXH","0.00","450","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63280","RA0074","Blade_Aluminium_Matt Brown_1200mm_Renesa_GV3","0.00","599","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63679","SRMF0046","Motor_Black_1200mm_Renesa_GV3","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63680","RA0071","Blade_Aluminium_Earth Brown_1200mm_Renesa+/Renesa Smart_GV3","0.00","599","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63681","A1X1217","Stator_1200mm_Studio+/Renesa Alpha/Naveo_GV4","0.00","500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-63682","RA0077","Blade_Aluminium_White_600mm_Renesa_GV3","0.00","599","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-65168","A033005","Canopy_Pearl White_Renesa+_GV5","0.00","150","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-66062","RA0073","Blade_Aluminium_Ivory_1200mm_Renesa_GV3","1.00","599","1.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-66366","SRMF0120","Motor_White_1200mm_Renesa Alpha_GV4","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-66367","SRMF0036","Motor_Earth Brown_900mm_Renesa+_GV3","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-67325","SRMASS0160","BLDC Motor_150mm_Studio+_EXH","0.00","599","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-67326","RA0057","Blade_Aluminium_Black_1200mm_Efficio/Efficio+/Studio_GV2","0.00","599","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-67327","SRMASS0159","Main PCB_Studio+_EXH","0.00","450","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-70042","SRA023211","Motor_Aegean Blue_1200mm_Renesa+Reboot_GV5","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-71744","SA0104","Motor Housing_Golden_CF_Renesa+/Renesa Smart_GV3","2.00","600","2.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-71745","SA0103","Motor Housing_Sandan Grey_CF_Renesa+/Renesa Smart_GV3","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-72231","RA0988","oscillation Motor_Efficio+_Walal Mount_TPW","0.00","199","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-73651","A1X1091","Blade_Aluminium_Aegean Blue_1200mm_Renesa+/Renesa Smart_GV3","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-73652","B1X0116","MG1.0 Knob Assembly","0.00","80","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-73653","A004001","Motor Bldc_150mm_Studio_EXH","0.00","599","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-73654","SRMASS0062","Main PCB_Efficio_Pedestal_TPW","0.00","450","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-73655","A1X0601","CF_Universal Remote New","2.00","250","2.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-73656","A101701","Top Canopy_White_1200mm_Aris_IOT_GV5","0.00","150","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-73657","A101801","Canopy top plate_White_1200mm_Aris_IOT_GV5","0.00","150","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-73658","RA0080","Blade_Aluminium_White_1400mm_Renesa_GV3 & GV5","0.00","599","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-73659","SRMASS0059","Display PCB_Efficio_Pedestal_TPW","0.00","350","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-76601","A1X0135","Deactivated - Bottom Body Assembly_Brown_Efficio Alpha/Ikano_GV5","0.00","220","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-76602","A1X0139","Blade_Aluminium_Gloss Brown_1200mm_Ikano_GV5","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-76603","SRA003504","Motor_Marble White_Non-Startlight_CF_1200mm_Aris_IOT_GV5","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-76604","SRA003502","Motor_Marble White_Startlight_CF_1200mm_Aris_IOT_GV5","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-77028","A033006","Canopy Midnight Black Set Pack_GV5","0.00","150","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-77971","SRMF0008","Motor_Brown_1200mm_Efficio_GV2","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-78746","SRMF0033","Motor_White_1400mm_Renesa_GV3","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-78747","A026402","Blade_Aluminium_Black_1200mm_Ameza_GV5","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-78849","SRMF0028","Motor_White_600mm_Renesa_GV3","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-80360","RA0076","Blade_Aluminium_Natural Oak_1200mm_Renesa+/Renesa Smart_GV3","0.00","599","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-80361","SRMF0127","Motor_Golden_1200mm_Renesa+_GV3","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-83827","SRA023209","Motor_Pearl White_1200mm_Renesa Smart+_GV5","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-83828","A1X0136","Deactivated - Bottom Body Assembly_Ivory_Efficio Alpha/Ikano _GV5","0.00","220","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-83829","RA0037","Spring_Efficio_ Gv2a_GV2","0.00","25","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-83830","A091902","Plastic Bottom Cover along with Screw_Gloss Black_Ikano/Efficio Alpha/Ameza_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-83831","SRA022901","Motor_ Renesa Reboot  Ceiling Fan 1200MM 35 watt - White_GV5","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-84467","SRMF0031","Motor_White_1200mm_Renesa_GV3","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-84468","SRA023204","Motor_Pearl White_1200mm_Renesa+Reboot_GV5","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-84622","A063803","Blade_Aluminium_Brown_Efficio Alpha/Ameza _GV5","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-85030","A1X0170","Blade_Aluminium_Marble White_1200mm_Studio+_GV5","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-96184","A141701","Surge Protection Device Module Assembly_CF","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-96185","RA0051","Blade_Aluminium_Brown_1400mm_Efficio/Efficio+/Studio_GV2","0.00","599","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-96186","A022801","Motor Housing White_Renesa/Renesa+/Renesa Smart+ GV5","0.00","500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-96695","EA07701","PCB_Renesa_900mm/1400mm_GV5.0 Reboot PCBA _Nuvoton+UCC-70 Micron_GV5","0.00","500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-97570","SA0022","Main PCB_CF_1400mm_Efficio_Reg_35W_GV2","0.00","500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-97571","RA0082","Blade_Aluminium_Brown_1400mm_Renesa/Renesa+/Renesa Smart_GV3 & GV5","0.00","599","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-97572","SRMF0032","Motor_Brown_1400mm_Renesa_GV3","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-97940","RA0924","Body_Top Plastic Assembly_Gloss Black_Alpha/Renesa Zen/Prime_GV5","0.00","220","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-98914","RA1408","Blade_Aluminium_Sand Grey_900mm_Renesa+/Renesa Smart_GV3","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-98915","SRA3X0017","Motor_Snow White_400mm_Renesa Wall Mount Fan_TPW","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-98916","EA08401","PCB_Renesa Prime_GV5 (Capacitor)","3.00","500","3.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-100697","SPR0172","Top Motor Housing_Metal_Studio+_GV4","2.00","484","2.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-100698","EA12401","PCB_White LED_Efficio Alpha/Enzel _GV5","3.00","500","3.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-100699","RA0148","Canopy_White_CF_Renesa_GV3","0.00","150","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-101292","A091904","Plastic Bottom Cover along with Screw_Gloss Ivory_Ameza_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-102666","A1X1038","Bottom Cover_Umber Brown_1200mm_Erica Smart_GV5","0.00","220","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-102667","A033001","Canopy_White_Renesa+_GV5","0.00","150","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-103602","SRA3X0040","Motor_Midnight Black_400mm_Renesa Wall Mount Fan_TPW","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-103996","A022807","Motor Housing_Pearl white_Renesa+_GV5","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-103997","A2X0003","Heavy  Base_Renesa/Stelios/Stelios Pro/Izar Pedestal_TPW","0.00","80","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-103998","A1X1083","Blade_Aluminium_Midnight Black_900mm_Renesa_GV3","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-103999","A2X0140","Top Rod_Midnight Black_Renesa/Stelios/Stelios Pro/Izar Pedestal_TPW","0.00","80","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-106056","RA0145","Canopy_Brown_CF_Renesa_GV3","0.00","150","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-106065","SRA2M0150","BLDC Motor_Renesa_TPW","1.00","700","1.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-106670","SA0085","Motor Housing_Gloss Ivory_Efficio Alpha/Ikano/Ameza_GV5","0.00","300","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-106671","A091905","Plastic Bottom Cover along with Screw_Gloss White_Ikano/Efficio Alpha_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-107796","A091906","Plastic Bottom Cover along with Screw_Gloss Brown_Ikano/Efficio Alpha_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-107797","A047002","Blade_Aluminium_Ikano_900mm - GLOSS BLACK_GV5","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-107798","A091907","Plastic Bottom Cover along with Screw_Gloss Ivory_Ikano/Efficio Alpha_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-107799","SA0100","Stator_900mm_CF_GV5","0.00","220","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-109596","RA0919","Body_Top Plastic Assembly_Gloss Brown_Alpha/Renesa Zen/Prime_GV5","0.00","220","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-110705","A029702","Blade_Plastic_White_1200mm_Aris_IOT_GV5","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-112051","A1X1085","Blade_Aluminium_Matte brown_900mm_Renesa_GV3","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-112052","A096502","Blade_Aluminium_Pebble Grey_1200mm_Renesa R Smart_GV5","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-112053","B1X0151","Chopper Jar Assembly_MG1/Zenova/Yulia_MG","0.00","550","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-116672","B1X0106","Motor_MG_Wine Red","0.00","2500","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-116859","SA0084","Motor Housing_Gloss Brown_Efficio Alpha/Ikano/Ameza_GV5","1.00","300","1.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-116860","A3X0036","Remote_Renesa Pedestal/Wall/Table/Stelios Pro/Izar Pedestal_TPW","0.00","250","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-117980","A159801","MG1.1 SS Jar Set with Lids Service","2.00","0","2.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-118651","RA0914","Body_Top Plastic Assembly_Gloss White_Alpha/Renesa Zen/Prime_GV5","0.00","150","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-121177","B1C0003","MG 1 Sensor PCB","0.00","150","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-121179","SA0083","Motor Housing_white_1200mm_Ikano/Enerio_GV5","0.00","300","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-122436","A003401","Stator_1200mm_Aris_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-127179","A110601","Blade_Aluminium_Pebble Grey_Ikano_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-127180","A086901","Plastic Blade_Marble White_Aris Contour_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-128600","RA1236","Blade_Aluminium_Golden_1200mm_Renesa+/Renesa Smart_GV3","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-128677","A064110","Blade_Aluminium_Gloss White_Renesa Prime_GV5","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-140826","A002902","Top Cover Assembly_White_Aris_IOT_GV5","0.00","220","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-143534","EA02401","Digital PCB_Renesa Wall Mount_TPW","0.00","350","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-143543","A2C0003","Interface PCB_Renesa Pedestal Non Swing_TPW","1.00","150","1.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-145996","A040002","Blade_Aluminium_White_1200mm_Studio+Reboot_GV5","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-795625","TestProduct","Test PCB","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-822126","EA18601","Updated STM32_PCB_White LED_Efficio Alpha/Enzel/Azor _GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-824639","EA20801","Updated STM32_PCB_Enerio 28W_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-826882","SA0102","Motor Housing_Aegean Blue_CF_Renesa+/Renesa Smart_GV3","1.00","600","1.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-852101","EA12301","Updated STM32 PCB C0_0.6M/0.9M/1.2M/ 1.4M_ Renesa/Renesa+/Studio+/Ikano/Prime_GV5","5.00","0","5.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-858404","A3H0017","5 Pin Wire harness_Renesa Walrus/Pedestal_Black_TPW","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-863271","A064116","Blade_Aluminium_Enzel/Renesa Zen_1200mm_Dark Walnut_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-865813","A064120","Blade_Aluminium_Enzel/Renesa Zen_1200mm_Maplewood_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-868355","A064118","Blade_Aluminium_Enzel/Renesa Zen_1200mm_Mistly Teal_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-870897","A064119","Blade_Aluminium_Enzel/Renesa Zen_1200mm_Pebble Grey_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-873439","A170501","Updated Motor housing_Renesa Prime_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-888812","SA0105","Updated Plastic body with screw_Pebble Grey_Prime/Enzel/Zen_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-891365","SA0106","Updated Plastic body with screw_Gloss White_Prime/Enzel/Zen_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-893918","SA0107","Updated Plastic body with screw_Gloss Black_Prime/Enzel/Zen_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-896471","SA0108","Updated Plastic body with screw_Gloss Brown_Prime/Enzel/Zen_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-898837","RA0146","Canopy_Black_CF_Renesa_GV3","2.00","150","2.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-915244","TestSa001","PCB_Regulator_1200mm_Renesa Alpha_GV4Test","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-920483","EA07101","Sensor PCB_Zenova_MG","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-959901","A023101","Motor Housing_Grey_Renesa+_GV5","0.00","600","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-960196","A029703","Blade_Plastic_Steller Black_1200mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-962797","A101703","Top Canopy_Steller Black_1200mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-965398","A101803","Canopy top Plate_steller black_1200mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-967999","A102003","Middle upper canopy_Steller black_Aris_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-970600","A102203","Middle Lower canopy_Steller black_Aris_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-973201","A102403","Bottom Canopy_Steller Black_1220mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-975802","A006402","False cover_Aris_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-978403","A006505","Bottom cover_Steller black_Aris_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-981004","A002903","Motor Housing_Steller Black_1200mm_Aris_IOT_GV5","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-989048","A158402","Motor & Jar Coupler Set_MG1.0/Zenova/Maple_MG","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-991649","SA0110","Grill Belt Assembly_Black_Renesa Pedestal/Wall/Table/Stelios Pro/Izar Pedestal_TPW","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-994250","SA0109","Grill belt assembly_White_Renesa/Stelios/Izar Pedestal_TPW","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-1000418","RA1348","FG replacement Tags","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-1004182","RA1631","Service Cello Tape (Yellow - 3INX65M)","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-1006787","RA1632","Defective Spares Tag","0.00","0","0.00","10/12/2024"
"","Sanjeet Kumar -  Inventory","Van","PI-1009392","RA1633","Defective FG Replacement seal","0.00","0","0.00","10/12/2024"
